SALES ,CLICKS,IMPS,Avg POS
1,24,593,2.1
1,26,551,1.9
0,28,477,1.9
1,39,554,1.7
1,39,646,1.9
0,29,602,2.2
1,30,587,2
0,35,660,2.2
1,36,585,1.9
1,26,427,1.9
1,44,563,1.9
0,35,572,2
1,37,523,1.9
1,21,496,2
1,31,555,2.2
1,16,554,2.3
0,33,512,1.9
1,36,603,1.8
1,37,710,2.1
1,40,610,2
1,31,576,2
1,32,604,2
1,32,425,2.1
1,40,492,2.1
1,37,496,1.9
1,48,618,2
0,34,578,1.9
1,29,551,1.9
1,38,702,1.9
1,47,589,1.9
0,30,463,2
1,37,490,1.9
1,37,594,1.9
1,30,523,2
0,30,500,2
1,26,517,2
0,27,489,2
1,36,529,1.9
1,45,759,1.9
1,24,563,2.1
1,40,609,2.1
1,40,511,2.1
1,40,523,2
1,27,452,2.1
1,41,538,1.9
1,42,655,1.9
0,38,629,2
1,22,628,1.9
1,39,756,1.8
1,50,694,2
1,19,488,2
1,44,534,1.8
1,57,607,1.8
1,50,604,2
1,46,647,1.8
0,52,791,1.8
1,33,621,1.9
0,24,549,1.7
1,40,479,1.9
1,40,550,1.8
1,39,534,2.2
1,48,586,1.9
1,37,481,2.1
0,2,29,1.6
0,8,76,1.7
1,6,52,1.8
0,9,42,1.6
0,6,37,1.7
0,4,30,1.6
0,3,48,2.8
0,1,33,2.2
0,4,36,2.2
0,3,44,2.9
0,1,26,2.7
1,6,43,2.9
0,3,49,2.5
0,4,48,2.8
0,5,33,2.2
0,2,28,2.4
0,4,59,2
0,5,34,2.2
0,4,34,2.2
0,8,58,2.4
0,7,34,2.2
0,1,32,2.1
0,4,138,2.1
0,8,50,2.7
0,4,30,2.2
0,1,55,2.5
0,4,29,2.6
0,6,62,2.6
0,3,53,2.3
0,6,53,1.9
0,6,51,2.4
0,4,33,2.1
0,9,53,2.3
1,4,51,2.5
0,2,43,1.7
0,4,41,1.5
1,3,64,2
1,5,70,1.7
0,4,41,2.9
0,5,53,1.8
0,9,64,1.5
0,8,38,2.3
1,6,26,1.8
0,11,50,1.8
1,4,42,1.7
1,4,58,1.7
0,3,50,1.9
1,11,58,1.7
0,5,37,1.6
0,6,50,1.9
0,7,74,1.7
0,5,44,1.4
1,5,83,1.7
1,5,37,1.6
0,4,47,1.6
0,8,77,1.5
0,5,53,1.6
0,7,50,1.6
0,4,43,1.7
1,6,56,1.3
0,2,53,1.2
0,3,46,1.1
0,10,51,1.2
0,6,73,1.2
1,10,53,1.2
0,5,72,1.4
1,6,76,1.3
0,4,61,1.2
0,13,91,1.3
1,11,101,1.1
0,6,41,1.2
0,2,53,1.4
0,10,67,1.3
0,10,59,1.3
0,7,58,1.3
0,7,78,1.3
0,8,56,1.6
0,13,78,1.6
1,8,51,2.1
0,6,63,1.6
0,7,50,1.6
0,9,39,1.6
0,11,71,1.5
0,8,64,1.6
0,9,77,1.4
0,10,76,1.5
0,1,1,4
0,11,221,3
0,1,10,2
0,7,184,1.8
0,3,43,1.7
0,6,191,1.3
0,3,143,1.6
0,10,217,1.6
0,1,53,1.6
0,10,219,1.8
0,6,176,1.8
0,1,230,1.7
0,10,281,1.8
0,12,276,1.9
0,3,39,2.2
0,4,259,1.7
0,5,188,1.8
0,1,50,1.7
1,4,234,1.6
0,4,128,1.7
0,6,162,2.1
0,2,54,6
0,1,66,7.2
0,3,60,6.7
0,2,116,5.4
1,7,313,1.5
0,12,211,1.6
0,7,199,1.6
0,5,143,4.1
0,6,190,1.8
0,9,274,1.7
0,6,233,1.7
0,15,284,1.7
0,11,300,1.7
0,9,234,1.4
0,7,204,1.6
0,4,157,1.5
0,8,179,1.5
0,4,213,1.5
0,7,254,1.4
0,6,195,1.6
0,3,226,1.5
0,2,145,2.7
0,1,87,2.4
0,4,90,3.4
0,2,173,2.2
0,2,128,2.3
0,5,143,2.7
0,3,147,2.7
0,3,201,2.7
0,1,9,1
0,1,12,1
0,1,8,1
0,2,19,1
0,2,18,1
0,2,2,1
0,1,23,1
0,1,4,1
0,1,3,1
0,3,10,1
0,1,4,1
0,1,2,1
0,1,1,2
0,2,3,1
0,1,6,1.5
0,1,7,1.6
0,1,4,2
0,2,7,1.1
0,1,2,1
0,1,2,1
0,1,5,15.2
0,10,159,1.6
0,3,21,5.7
0,3,126,1.9
0,3,61,3.2
0,5,140,1.6
0,7,157,1.9
0,10,154,1.4
0,2,47,1.4
0,5,172,1.3
0,7,128,1.4
0,10,172,1.5
0,14,218,1.2
0,6,164,1.2
0,3,34,2.4
0,9,247,1.2
0,7,181,1.3
0,9,68,1.4
0,1,17,13.1
0,10,179,1.3
0,5,104,1.7
0,1,15,12
0,1,23,8.2
0,6,111,1.5
0,3,82,5.3
0,1,61,6.3
0,3,47,1.5
0,2,16,1.2
0,5,56,1.8
0,4,65,1.3
0,2,37,1.4
0,2,43,1
0,5,53,4.3
0,4,54,1.2
0,2,56,1.3
0,6,51,1
0,3,51,1
0,3,57,1.1
0,2,38,1
0,1,50,1
0,1,33,6.2
0,2,70,7
0,1,52,6.6
0,1,30,6.3
1,1,34,7.5
0,2,41,7.9
0,1,49,7
0,1,58,2.3
0,2,55,2.9
0,2,40,5.9
0,2,34,5.7
0,2,38,6.5
0,1,30,4.9
0,1,72,1.6
0,3,44,1
0,3,94,1.3
0,2,81,1.5
0,6,73,1.5
0,2,44,1.4
0,6,57,1.6
0,4,63,4
0,2,68,1.5
0,2,84,3.1
0,3,117,1.5
0,8,82,1.6
0,7,70,1.2
0,4,60,3.2
0,1,74,1.1
0,7,58,1.1
0,2,53,1.1
0,3,43,1
0,6,67,1.1
0,3,73,1
0,5,70,1
0,5,45,1.1
0,1,44,1.1
0,7,55,1.1
0,5,60,1
0,3,49,1.1
0,5,86,1.1
0,3,91,1.4
0,4,78,1.8
0,1,72,2.9
0,1,147,2.6
0,1,82,4.1
0,2,138,2.7
0,3,109,1.3
0,3,91,1.6
0,2,113,2.5
0,2,123,2.1
0,3,53,3
0,9,68,1.2
0,3,83,4.4
1,4,85,3.4
0,15,121,1.1
0,21,246,1.1
0,6,135,3.4
0,13,93,3.3
0,2,87,3.3
0,6,64,4.1
0,5,69,3.4
0,2,33,4.2
0,2,14,3.7
0,1,28,3.1
0,2,28,2.9
1,2,57,3.3
0,1,35,3.4
0,2,35,2.2
0,3,37,3.3
0,4,49,4.2
0,2,32,3.8
0,2,44,3.5
0,1,12,3.1
0,3,18,2.9
0,1,16,2.9
0,1,3,3.7
0,1,24,1.6
0,3,20,2.2
0,2,9,1.7
0,2,7,2.4
0,1,9,2.1
0,2,10,1.2
0,1,3,1.3
0,2,5,2.4
0,1,4,1
0,2,6,4.7
0,2,3,1.7
0,1,9,2.1
0,2,3,2
0,2,6,3.5
0,2,12,1.1
0,1,6,1.2
0,2,5,1
0,1,3,1
0,1,3,2.3
0,1,10,1.5
0,1,1,3
0,1,6,3.2
0,1,2,3.5
0,1,7,4
0,1,15,1
0,6,202,3.9
0,10,201,3.4
0,5,69,6.2
0,2,6,21.8
0,12,159,3.5
0,13,211,3.7
0,6,98,4.8
0,3,80,4.6
0,3,67,4.6
0,6,83,4.6
0,6,121,4.7
0,13,202,3.9
0,3,142,3.9
0,6,103,3.8
0,7,89,4.2
0,3,82,5.3
0,2,64,5.8
0,1,57,3.9
0,2,94,4.9
0,5,126,3.1
0,5,91,2.7
0,3,109,2.7
0,4,77,2.5
0,6,63,2.9
0,4,59,2.3
0,3,45,2.2
0,4,75,2.3
0,1,35,2.6
0,2,34,3.4
0,5,47,2.4
0,3,38,3.4
0,5,64,3.3
0,4,48,2.1
0,4,38,2.2
0,5,52,2.5
1,8,51,2.9
0,5,58,2.2
0,2,24,2.1
0,1,36,1.8
0,1,17,1.5
0,2,37,1.3
0,2,35,1.4
0,3,28,1.5
0,2,33,1.5
0,1,32,2.6
0,3,23,2.3
0,2,15,1.7
0,3,26,2.1
0,3,29,1.9
0,3,22,2
0,3,39,1.5
0,4,42,2.5
0,4,24,1.3
0,1,19,2.6
0,4,36,1.4
0,2,17,1.7
0,2,48,1.6
0,3,28,1.8
0,1,17,2.4
0,1,32,2.1
0,2,13,2.1
0,2,22,1.9
0,2,10,3.3
0,1,9,2
0,3,14,1.9
0,1,12,2.1
0,1,23,1.2
0,1,6,1.8
0,1,10,1.5
0,1,10,1.8
0,2,21,1.7
0,1,11,1.6
0,2,16,1.4
0,1,18,7.1
0,1,9,6.7
0,1,6,4.2
0,1,8,6.5
0,1,13,3.4
0,2,35,2.8
0,1,21,4
0,1,19,3.7
1,2,26,3.1
0,1,12,4.5
0,1,29,6
0,2,27,4.1
0,1,12,3.5
0,1,19,2.6
0,1,19,4.9
1,1,27,4.4
0,1,24,2.2
0,2,13,3.1
0,1,26,3.1
0,1,12,3.7
0,1,13,5.3
0,1,15,4.3
0,2,17,1.9
0,1,18,3.9
0,3,19,2.1
0,1,27,2.9
0,1,20,3
0,2,15,4
0,1,11,5.4
0,1,6,3.2
0,1,8,3.9
0,1,7,2.9
0,1,10,3.1
0,1,8,3.9
0,1,11,2.4
0,3,10,2.9
0,1,4,3
0,1,13,3.1
0,1,320,5.5
0,2,266,5.4
0,3,231,5.1
0,4,351,4.7
0,1,332,5.8
0,2,266,5.3
0,2,326,4.5
0,2,100,5.7
0,3,338,3.5
0,2,199,4.2
1,10,296,4.8
0,6,217,4.4
0,2,127,6.5
0,1,178,4.7
0,1,193,5.4
0,7,211,5.3
0,3,260,4.9
0,2,201,3.7
0,3,97,3.4
0,2,194,5
0,3,71,3.6
1,5,64,3.2
0,9,138,5
0,6,447,1.4
0,3,549,1.3
0,5,313,1.2
0,2,503,1.2
0,6,370,1.1
0,3,453,1.2
0,9,451,1.2
0,4,419,1.2
0,3,425,1.4
0,7,454,1.3
0,3,465,1.3
0,8,482,1.3
0,2,473,1.3
0,9,467,1.2
0,3,393,1.6
0,2,182,4.1
0,2,123,2.9
0,5,214,2.1
0,1,269,2.4
0,5,288,2.7
0,3,210,2.9
0,4,119,3.3
0,2,304,3.6
0,6,174,2.6
0,6,220,1.9
0,4,252,2.3
0,3,70,4
0,1,75,5.8
0,3,109,5.3
0,1,334,6.1
0,2,171,5.8
0,2,164,6.2
0,2,206,5.2
0,3,126,4.5
0,2,98,3.6
0,2,82,5.5
0,1,5,10.4
0,2,426,6
0,4,324,3.9
0,4,1416,3.8
0,4,398,4.1
0,4,220,3
0,1,284,3.5
0,4,252,6.3
0,2,217,6.3
0,2,47,2.8
0,5,74,3.4
0,1,42,3.6
0,5,59,3.5
0,3,48,3.4
0,2,68,3.3
0,6,1002,7.3
0,7,312,6.3
0,15,179,1.3
1,18,229,1.5
1,22,270,1.3
0,19,261,1.1
0,24,239,1.3
1,13,162,1.1
0,14,224,1.2
1,19,196,1.4
0,16,399,1.2
1,24,219,1.1
0,19,264,1.1
0,12,215,1
0,12,155,1.3
1,9,113,1.4
0,15,172,1.1
0,11,157,1.2
0,20,207,1.3
0,18,232,1.1
0,10,179,1.2
1,12,165,1.3
0,16,175,1.3
0,8,129,1.1
1,12,138,1.1
0,13,229,1.1
1,16,175,1.1
1,12,151,1.2
0,10,108,1.1
0,8,130,1.1
0,10,138,1.2
0,8,120,1.2
1,11,124,1.1
0,9,143,1
0,10,147,1
0,10,123,1.1
0,7,138,1.4
0,8,129,1.2
0,10,121,1.2
0,12,145,1.3
0,7,110,1.2
0,9,126,1.6
0,10,129,1.9
1,7,108,1.8
0,9,142,2.4
0,6,96,2.4
0,7,100,2.3
0,8,110,2.7
0,7,147,2.5
1,10,120,2
0,12,105,2
0,5,92,2.1
0,8,114,1.9
0,3,90,2
0,7,133,1.9
1,10,141,1.3
0,9,126,1.3
0,8,120,1.2
0,8,119,1.2
1,3,113,1.3
0,8,104,1.1
0,13,167,1.1
1,11,140,1
0,11,140,1.1
0,4,112,2.6
0,17,150,1.9
0,7,153,1.9
1,8,133,1.8
1,9,148,1.7
0,3,112,3
1,9,143,1.9
0,6,137,1.8
0,13,145,2
1,5,89,2.1
1,10,93,2.1
0,7,130,2.2
0,9,142,2.2
1,5,109,1.9
0,7,147,1.3
1,11,148,1.3
0,9,148,1.3
0,14,168,1.2
0,6,176,1.4
1,7,155,2
1,18,164,1.3
0,13,178,1.4
0,3,129,1.2
0,9,144,1.1
0,16,156,1.3
0,11,168,1.2
0,11,152,1.7
0,13,186,1.6
0,4,118,4.5
0,6,120,4.7
0,2,135,3.6
1,7,118,4
0,6,167,2.9
1,5,111,3
1,21,380,1.5
0,1,12,1.2
0,5,154,1.3
0,9,332,1.5
0,7,294,1.4
0,6,151,1.3
0,4,146,1.8
0,7,185,1.9
0,13,181,1.8
0,3,90,4.2
0,4,87,4.2
0,1,106,3.6
1,1,65,3.5
0,5,131,1.6
0,4,86,2.8
0,3,106,1.8
0,3,149,1.4
0,4,95,1.7
0,8,136,1.5
0,8,92,1.2
0,3,51,1.1
0,4,77,1.2
0,1,26,1.3
0,1,28,4.2
0,2,48,6.1
0,4,38,5.7
0,5,47,2.6
0,2,41,4.2
0,2,46,3.6
0,2,52,4.2
0,1,29,4.3
0,1,22,4.1
0,1,16,3
0,2,40,4.3
0,2,17,3.7
0,2,44,4
0,1,18,3.2
0,1,15,6
1,1,26,3.8
0,1,13,3.7
0,1,21,4.8
0,1,28,3.9
0,1,31,5.2
0,1,12,4
0,1,35,4.1
1,2,11,4.8
1,1,7,3.1
0,1,52,1.5
0,1,36,1.2
0,2,64,2.1
0,2,27,1.8
0,1,26,1.6
0,1,20,2.1
1,2,32,2
0,1,32,2.2
0,1,25,2.6
0,1,23,3.3
0,2,13,1.3
0,1,24,1.5
0,2,24,1.7
0,2,14,1.9
0,3,35,1.7
0,1,27,2.6
0,2,24,1.2
0,1,14,1.5
0,1,20,1.9
0,2,24,2.4
0,2,29,2.7
0,1,41,2.5
0,1,16,4.4
0,3,24,2.2
0,1,21,2.3
0,1,10,2.6
0,1,10,2.8
0,1,7,3.7
0,1,11,2.4
0,1,12,2.5
1,1,10,4.5
1,2,14,5.3
0,1,6,2.3
0,1,7,2.1
0,1,8,2.8
0,1,11,3.5
0,1,12,2.3
0,1,6,2
0,1,23,3.3
0,3,194,4.8
0,6,310,4.6
0,1,260,5.9
0,2,275,4.4
0,8,293,3.9
0,9,293,3.8
0,7,327,3.4
0,17,441,3.3
0,9,388,3.4
1,27,373,3.2
0,6,290,3.6
0,5,230,4.4
1,6,268,4.3
0,6,153,4.4
0,8,248,4.8
1,9,251,4.6
0,7,303,3.9
1,12,292,3.4
0,28,530,1.4
0,17,301,2.5
0,9,251,4.4
0,3,257,4.5
0,6,248,5.2
0,8,260,3.7
0,6,274,3.2
0,11,246,3.1
1,17,262,2.8
1,28,375,2.2
0,27,403,1.6
0,32,411,1.7
1,21,327,2.3
0,20,204,1.9
1,27,275,2.2
0,12,362,3.4
0,17,357,2.9
0,29,278,2.4
1,31,390,2.1
1,12,260,4
0,12,302,2.7
0,19,356,3.4
1,19,329,2.7
0,19,305,2.5
1,30,379,2.3
1,31,426,2.2
1,41,441,1.4
1,46,495,1.3
1,42,451,1.4
0,37,422,1.4
1,25,580,1.4
0,23,409,1.5
1,39,462,1.4
1,33,363,1.4
0,34,394,1.8
1,19,352,1.9
1,25,376,1.3
1,29,318,1.6
1,34,332,1.5
1,17,382,1.4
1,31,627,1.6
1,37,646,1.7
1,27,524,1.7
1,36,464,1.7
1,39,455,1.8
1,37,514,1.7
1,31,560,1.6
0,27,632,1.5
1,29,531,1.6
1,35,457,1.6
0,29,595,1.7
1,43,960,1.4
1,32,589,2
1,43,552,1.7
1,42,580,1.5
0,29,610,1.5
0,32,521,1.7
1,39,494,1.8
1,44,481,2
1,33,490,2.1
1,40,492,1.9
0,35,403,1.8
1,30,365,2
1,34,276,1.6
1,23,339,2.1
1,30,351,2.3
0,29,318,2.2
1,26,380,1.9
1,34,387,2
1,27,436,1.9
1,27,297,1.9
0,1,1,12
0,1,2,1
0,1,3,1.3
0,1,2,3.5
0,1,4,2
0,1,2,15
0,1,1,34
0,1,6,9.8
0,1,9,18.7
0,1,12,14.9
0,1,1,19
0,6,168,3
0,4,110,2.5
0,3,111,2.4
0,4,129,2.7
0,4,149,2.8
0,5,134,2.5
1,3,133,2.4
0,1,158,2.2
0,2,157,2.3
0,2,139,2.1
0,8,149,2.3
0,6,180,2.2
0,1,159,2.4
0,4,142,2.4
0,4,190,2.1
0,6,192,2.1
0,6,152,2.2
0,5,173,2.1
0,1,167,2.3
0,7,198,2.1
0,5,204,2.1
0,7,242,2
0,7,238,2.1
0,4,221,2.4
0,4,216,2.2
0,9,237,2.3
0,6,263,1.9
0,4,266,2.2
0,6,209,2.1
0,8,179,2.3
0,2,249,2.2
0,5,245,2.2
0,8,246,2.4
0,4,232,2.3
0,6,233,2.3
1,3,266,2.2
0,4,178,2.1
0,3,207,2.4
0,8,255,2.2
0,2,376,2.3
0,3,325,2.2
0,3,241,2.2
0,4,260,2
0,1,169,2.4
1,4,220,2.3
0,3,175,2.3
0,4,264,2.4
0,3,208,2.1
0,5,192,2.4
0,7,164,2.6
1,5,162,2.6
0,5,170,2.4
0,3,196,2.5
0,3,185,2.5
0,2,160,2.6
0,7,136,2.2
0,4,154,2.6
0,2,179,2.4
0,4,185,2.7
0,2,241,2.7
0,4,233,2.3
0,9,251,2.3
0,5,161,2.3
0,3,239,2.1
0,1,180,2.4
0,8,240,2.2
0,7,303,2.5
0,7,226,2.2
0,3,165,2.7
0,1,174,2.5
1,6,164,2.8
0,3,167,2.1
0,6,217,2
0,10,227,1.9
0,7,319,2
0,4,244,2.2
0,6,246,1.9
0,6,274,2.1
0,3,145,2.4
1,5,160,2.4
0,6,210,1.9
0,5,186,2
0,2,96,2.1
0,1,227,2.1
0,3,91,1.4
1,5,135,1.5
0,2,141,2
0,4,133,1.8
0,6,185,1.5
0,1,38,3.8
0,5,80,3.4
0,1,32,3.7
0,2,52,4.2
0,2,63,3
0,4,43,3.2
1,2,77,2.8
0,4,67,2.8
0,2,40,2.8
0,3,41,2.8
0,2,41,2.8
1,2,36,4
0,4,51,3
0,3,45,3.3
0,1,45,4.1
0,2,34,2.7
0,1,61,2.2
0,1,131,2.1
0,1,148,2.1
0,1,137,2.1
1,3,268,2
0,3,82,2.1
0,4,93,2.2
0,3,61,2.1
0,1,126,2.1
0,2,88,2.2
0,2,119,2.2
0,3,99,2.1
1,2,53,2.1
0,1,76,2.1
0,2,156,2
0,2,49,2.2
0,2,60,2.1
1,8,142,2.1
0,3,109,2.1
0,1,82,2.1
0,3,94,2.1
0,4,65,2.2
0,2,39,2.1
0,2,40,2.2
1,2,41,2.2
0,1,20,2.2
0,5,38,2.1
0,2,48,2.1
1,4,38,2
0,4,51,2
0,1,61,2.1
0,4,59,2.1
0,2,41,2.1
0,4,51,2.2
0,5,51,2.2
0,4,67,2.2
0,1,61,2.1
0,1,59,2.2
0,4,60,2.5
0,5,60,2.5
0,3,40,2.2
0,2,211,2
0,3,63,2.4
0,2,34,2.4
0,2,35,2.5
0,4,78,2.1
0,1,50,2.6
0,2,96,2.1
0,3,138,2.2
0,1,33,2.3
0,2,71,2.6
0,3,71,2.1
0,2,66,2.6
0,2,49,4.1
1,2,45,2.2
0,1,48,2.3
0,1,63,2.1
0,1,36,2
0,5,48,2.1
0,2,51,2.2
0,2,28,2.1
0,2,51,2
0,2,49,2.3
0,1,10,2.3
0,2,48,3.5
0,1,32,4.3
0,1,12,5.8
0,2,35,3.5
0,1,22,4.4
0,2,34,4.1
0,2,42,2.8
0,2,66,2.6
0,2,30,2.3
0,1,31,2.3
0,3,55,2.5
0,2,37,2.5
0,1,11,2.8
0,3,30,3.1
0,1,12,2.8
0,2,27,3.1
0,3,51,3
0,1,32,2.6
0,3,161,2
1,6,145,2
0,1,163,2.1
0,3,212,2
0,1,364,2.1
1,2,46,2.1
0,1,62,2
0,2,163,2.1
0,2,163,2.2
0,1,83,2.1
0,1,15,2.9
0,3,33,2.2
0,1,31,2.1
0,1,57,2.2
0,1,97,2.1
0,1,96,2.1
0,3,135,2.2
0,2,89,2.1
0,2,68,2.1
0,1,66,2.2
0,2,39,2
1,1,8,2.1
1,3,16,2.1
0,2,29,2
0,1,39,2.2
0,3,69,2
0,1,46,2
0,1,56,2
0,1,44,2
0,2,48,2.1
0,1,22,2
0,3,34,2.2
0,1,8,2.4
0,2,15,2.1
0,5,23,2.1
0,3,34,2.1
0,4,36,2.3
1,1,27,2.1
0,1,48,2.1
0,3,30,2.1
0,3,25,2.1
1,6,52,2.6
0,3,68,2.1
0,3,42,2.1
0,3,15,2
0,2,63,2
0,1,24,2
1,2,22,2
0,3,57,2.1
0,1,43,2.1
0,2,15,2.1
0,1,19,2.2
0,3,100,2.1
0,2,39,2.1
0,2,11,1.7
0,1,12,1
0,1,9,1.1
0,1,2,1
0,1,17,1.5
0,1,7,1
0,1,25,1.2
0,1,4,1
0,1,5,8.4
0,1,19,6.3
0,1,55,7.2
0,1,48,8.1
0,1,46,7.9
0,3,63,8.2
0,2,31,5.1
0,1,19,6.9
0,1,26,6.2
0,2,20,6.8
0,1,25,6.8
0,1,27,6.6
0,2,15,8.7
0,1,17,6.8
0,1,47,6.9
0,2,25,6.8
0,1,8,12.9
0,2,17,8
0,1,14,7.5
0,1,26,8
0,2,19,7.7
0,1,17,9.1
0,1,38,6.7
0,2,47,6.9
0,1,52,4.1
0,2,27,3.7
0,3,50,5.1
0,1,50,5.1
0,4,32,5.1
0,1,31,4.4
0,1,38,3.8
0,2,55,4.2
0,2,32,4.5
0,1,33,6.1
0,2,43,5.8
0,2,56,5.8
0,2,30,5.3
0,1,47,6.6
0,1,48,6.5
0,1,65,5.8
0,1,25,5.1
0,1,34,7
0,1,31,5.2
0,1,56,4.7
0,1,44,5.5
0,1,44,5.3
0,1,45,5.5
0,1,37,5.1
0,1,42,6
0,1,35,5.8
0,1,55,4.5
0,3,59,5.4
0,1,26,5.5
0,1,29,7.2
0,3,44,5.4
0,3,47,7.3
0,1,83,6.9
0,1,51,6.1
0,1,40,6.6
0,1,58,5.8
0,1,34,6.4
0,2,44,5.9
0,1,12,5
0,2,18,6
0,1,52,9.2
0,1,20,6.1
0,1,17,11.4
0,1,21,7.5
0,2,31,6.7
0,4,23,4.8
0,5,56,4.9
0,5,49,5.7
0,2,68,4.5
0,3,67,4.8
0,4,69,4.2
1,1,66,4.8
0,1,66,5.5
0,6,69,5.3
0,4,52,4.7
0,4,36,5.5
0,1,37,5.7
0,1,37,6.4
0,1,47,6.2
1,2,31,7.2
0,1,23,5.7
0,1,37,6.4
0,1,41,6.3
0,3,39,6.1
0,1,37,5.9
0,2,50,5.5
0,2,42,5.3
0,4,49,4.2
0,3,47,6.2
0,1,41,4.1
0,1,61,4.6
0,1,50,5.2
0,1,61,5.7
0,3,46,6
0,2,42,6
0,1,82,5.4
0,1,26,6.6
0,3,34,5.9
0,1,53,7.5
0,3,33,7.8
0,1,30,7.8
0,1,53,7.3
0,1,25,7.2
0,1,40,5.7
0,4,48,6.7
0,1,42,7.5
0,2,34,6.7
0,1,44,8.8
0,1,29,8.3
0,5,56,6.7
0,1,49,7.1
0,1,27,7.1
0,1,37,6.7
0,3,209,7.6
0,1,133,8.3
0,1,272,7.5
0,1,272,7.5
0,1,231,7.8
0,1,259,7.2
0,1,269,7.1
0,2,306,6.9
0,2,330,7
0,1,373,7.5
0,1,362,7.5
0,1,239,7.9
0,4,294,7.8
0,2,308,6.8
0,2,247,7.5
0,1,257,7.6
0,2,189,8.8
0,1,68,11.3
0,2,100,9.3
0,1,116,10
0,3,170,8.8
0,5,152,8.7
0,1,113,8.7
0,1,127,9.3
0,1,175,7.9
0,1,294,7.3
0,2,251,7.5
0,2,264,7.6
0,2,264,7.3
0,2,190,8.4
0,1,163,8.3
0,1,231,7.6
0,3,120,9
0,3,141,8
0,2,108,8.8
0,2,216,8.1
0,2,290,7.2
0,4,389,6.7
0,1,234,8.3
0,1,148,8.3
0,1,204,8.6
0,1,180,9
0,1,77,10.2
0,1,4,30.8
0,2,63,7.7
0,2,157,7.1
0,1,160,5
0,6,204,4.2
0,3,199,5.1
0,7,224,4.9
0,5,209,5.2
0,3,167,5
0,4,201,4.5
0,2,190,4.5
0,8,205,4.1
0,2,178,4.8
0,2,190,4.6
0,2,181,5.3
0,2,188,4.7
0,4,177,4.8
0,6,166,5.1
0,1,176,5.6
0,4,208,4.6
0,1,221,4.6
0,8,225,4.6
0,7,252,4
0,2,230,4.4
0,2,149,5
0,5,179,4.9
0,2,157,5.2
0,1,191,5.2
0,2,253,4.9
0,1,144,5.6
0,1,236,5
0,1,129,5
0,7,184,5.3
0,1,211,5.6
0,2,194,5.8
1,3,203,5.4
0,1,132,5.1
0,1,140,6
0,5,146,5.7
0,2,189,4.9
0,4,212,5.7
1,2,231,6.2
0,6,245,6.7
0,2,165,6.5
0,5,158,5.9
0,4,235,7
0,1,128,6.6
0,7,228,5.7
0,2,191,6.5
0,3,144,7.7
0,3,147,7.6
0,2,110,8.7
1,3,124,7.3
0,11,327,1.7
0,6,168,6.2
0,3,143,7.7
0,1,104,7.2
0,4,124,7.1
0,2,101,8.7
0,18,369,2.3
0,3,227,4.9
0,2,79,7.9
0,2,144,7.5
0,1,104,8.1
0,1,123,7.9
0,1,7,32.3
0,1,30,28
0,1,35,16.9
0,1,36,16.1
0,2,47,13.1
0,1,37,10.9
0,1,37,11.5
0,1,39,10.1
0,1,59,12.4
0,1,81,15.6
0,1,46,13.1
0,3,148,8.8
0,1,249,7.6
0,1,239,7.7
0,4,240,7.3
0,3,249,7.6
0,1,371,7.4
0,3,353,8
0,1,221,7.7
0,1,99,10.3
0,2,108,10.2
0,2,70,12.3
0,1,71,12.6
0,1,141,9
0,2,129,9.5
0,1,12,8.3
0,1,19,6.8
0,1,22,11.8
0,1,24,6.9
0,3,41,4.4
0,1,41,4.2
0,1,57,3
0,4,35,3.2
0,3,79,4
0,3,35,4.1
0,1,55,4.1
0,1,63,5.2
0,1,38,5.1
0,1,47,4.8
0,1,40,4.7
0,1,76,4.9
0,1,45,5
0,2,39,5.8
0,1,22,5.5
0,1,47,4.8
0,1,37,4.4
0,1,38,3.8
0,4,49,5.3
0,1,57,4.4
0,3,31,5.6
0,1,39,5.4
0,1,88,4.1
0,2,56,4.8
0,2,36,4.7
0,1,36,5.8
0,1,20,5.4
0,3,52,6.2
0,4,87,6.1
0,2,45,5.6
0,1,27,5.1
0,2,41,5.4
0,1,25,5.7
0,1,14,6.7
0,1,25,6.2
0,1,17,5.3
0,1,50,17.4
0,5,552,5.3
0,3,465,5.7
0,4,831,5.6
0,2,863,5.7
0,9,780,6
0,2,428,6.6
0,3,880,5.5
0,5,947,6.1
0,2,597,6.1
0,3,558,7.2
0,2,497,7.1
0,1,427,7.7
0,2,473,6.1
0,5,337,7.1
0,2,315,8.7
0,1,46,8.3
0,1,171,8.5
0,2,250,7
0,1,94,10.4
0,1,88,11.1
0,1,47,13.3
0,1,25,9.4
0,1,23,9.1
0,1,27,8.6
0,1,23,8.5
1,2,37,7.9
0,3,32,6.1
0,2,79,6
0,1,53,6.5
0,1,42,6.1
0,1,44,6.5
0,1,46,6.7
0,1,48,7
0,2,60,6.1
0,2,68,6.6
0,1,43,6.8
0,1,50,6.3
0,1,67,6.7
0,1,60,6.5
0,1,52,6
0,4,95,6.8
0,3,61,6.7
0,2,41,8.3
0,1,29,7.7
0,1,31,7.1
0,3,47,7.1
0,2,47,7.5
0,2,32,6.8
0,1,47,7.3
0,1,41,6.9
0,2,48,7.1
0,2,73,7.3
0,1,31,6.7
0,1,45,6.7
0,1,57,6.8
0,5,51,7.3
0,1,62,6.9
0,1,42,8.4
0,1,43,8.1
0,3,54,7.6
0,1,75,6.8
0,1,12,6.2
0,1,57,7.6
